TradeDate,Time,StartDateTime,PriceDAM,PriceIDA1,PriceIDA2,PriceIDA3,PriceImbalance,EirgridActualDemand,EirgridActualWind,NIV_Actual,TotalPN,ActualMeterData,Aggregated Forecast,AggregatedForecast,PredictedICFlow,PumpStorage,GB DAM Epex,GB DAM N2EX,GB DAM HH Epex,PostIDA1Flow,PostIDA2Flow,LoadForecast_MW,EirGridDemandFc_DAM,Meteo_ISEMDEMAND_DAM,EirGridWindFc_DAM,Meteo_ISEMWIND_DAM,EmSys_C_ISEMWIND_DAM,EmSys_U_ISEMWIND_DAM,ISEMSOLAR_DAM,EirGridDemandFc_IDA1,Meteo_ISEMDEMAND_IDA1,EirGridWindFc_IDA1,Meteo_ISEMWIND_IDA1,EmSys_C_ISEMWIND_IDA1,EmSys_U_ISEMWIND_IDA1,ISEMSOLAR_IDA1,EirGridDemandFc_IDA2,Meteo_ISEMDEMAND_IDA2,EirGridWindFc_IDA2,Meteo_ISEMWIND_IDA2,EmSys_C_ISEMWIND_IDA2,EmSys_U_ISEMWIND_IDA2,ISEMSOLAR_IDA2,EirGridDemandFc_IDA3,Meteo_ISEMDEMAND_IDA3,EirGridWindFc_IDA3,Meteo_ISEMWIND_IDA3,EmSys_C_ISEMWIND_IDA3,EmSys_U_ISEMWIND_IDA3,ISEMSOLAR_IDA3
2025-01-05,22:30:00,2025-01-05 22:30:00,181.79605434886383,177.37421780526356,192.68738400687124,176.73171563888016,187.41434859824145,4052.9804520533294,1012.731642592408,-178.66139976424003,3989.265334895091,3994.4098122578234,3952.8130538879855,3964.5278567387113,166.27697618733035,36.07192829254389,176.670066575423,197.4514641224332,188.08887920078215,131.00379222321806,-10.481345746092254,4137.740717425448,4104.579878979669,3918.3505324373227,817.7900159723316,843.0589685636099,875.8773552996317,1207.8297008979712,20.224394602585587,4055.9551931349265,4029.5752762554653,872.5108643792382,792.9334198611537,859.6688723290631,900.2589667937378,7.502452849664142,3950.621684282967,4022.6056503735354,1047.6135008036038,972.6199060260769,961.9879954931902,774.6790716560956,0.0,3908.415880181524,4102.704246666858,936.7413845810944,1041.0551928047994,949.2439632180026,947.5366573304451,0.0
2025-01-05,23:00:00,2025-01-05 23:00:00,183.94821270174273,187.90984526577057,,,157.10262153327056,4417.556933891095,732.3317655605541,94.28904191663597,4371.765418575632,4466.64886936638,4451.433063642156,4546.552847858462,154.9887002211861,39.76127873920639,187.5471130858714,183.32261635860883,195.29527673982724,376.4065530232525,-124.37503550276135,4416.219391417981,4369.476292026401,4554.4173259473555,820.7551190845548,740.0706196234701,825.2149342644528,891.3612583855527,0.0,4431.0912052312,4686.848020191585,803.1656599841749,967.7382528024715,781.7102826720561,860.5892396345478,0.0,,4444.397135763043,,638.088939985966,808.8459521575038,980.8489934613895,,,4413.497909150822,,789.5504796839183,810.3288558032325,915.6518314720402,
2025-01-05,23:30:00,2025-01-05 23:30:00,185.13705526021752,199.11319575302608,,,234.4672696288893,4407.053086908562,877.5185913786215,-51.48804037602309,4290.2224279812,4393.315640528022,4220.164784629714,4266.597019289623,555.0326253113775,22.636771398638157,197.85869192990216,175.35971058426279,185.8553398948162,-208.91433371475313,349.1077730714999,4154.038365439719,4335.690118674469,4509.3094017219655,814.2311849766546,877.7737936428157,853.9356389578388,871.443947516805,32.481244209371674,4185.402787551724,4255.801690827213,707.6896808319077,1186.066125819997,850.010271394185,1043.4031395873299,29.686137149244797,,4398.480963775915,,1043.82186875787,903.8447907843265,753.6029529047436,,,4264.084166729767,,738.4677451893197,915.3600508082224,946.4746401195838,
2025-01-06,00:00:00,2025-01-06 00:00:00,192.1149729452217,185.59336629392118,,,242.94794086174042,4120.98103262746,812.9756293271964,-235.69601783839045,4003.5309528741172,4111.691843058072,3930.605908217859,4286.452834612403,-290.6374487459673,58.52321948919237,197.87376851007832,186.1080403936017,187.92501866527664,176.45840455048236,161.48301110836633,4240.086318265358,4083.9937055933988,4015.449972595131,721.6631003445805,949.7495306412352,665.1041858722922,794.4543915070611,0.0,4052.15278540254,4153.407087736946,785.900099353288,623.3632832362437,653.3734089152902,729.4208499733929,0.0,,4199.981042252029,,834.7164756854751,898.3419997644072,754.2680231236368,,,4027.7067059984533,,590.1885085579801,813.3483589350674,1003.3151814939488,
2025-01-06,00:30:00,2025-01-06 00:30:00,176.94980120070417,190.59249065402346,,,194.20287915159156,4363.043009139149,974.2088489905929,-186.30084392082645,4352.956212412121,4361.21616417825,4356.0305190031995,4372.067036459385,-384.5401596106455,23.316059563214925,166.4245558164597,176.13731366066273,184.3887946781009,-313.3297481633417,78.16985420638241,4470.967420992787,4345.276120762994,4305.6321884086055,902.2961357694492,1056.039883136887,721.0008538759176,888.501944132499,0.0,4389.7595626866905,4355.2562280738575,777.25963439906,740.8248937959193,1126.4152757577017,917.0686015446263,0.0,,4234.599088875158,,1105.7932652433583,909.6498344304522,994.9313093585207,,,4339.519441852071,,1003.5150707178741,863.0159434789831,750.3943711755649,
2025-01-06,01:00:00,2025-01-06 01:00:00,199.6505319503427,168.04379109316952,,,202.70266510764156,4252.47495494331,696.4787040130568,-232.6403274644491,4333.1002512165105,4332.47888430398,4298.987484012199,4275.568302435005,452.04089766184654,-5.0362186862717095,211.29851279005428,217.02872926336852,195.43680105775502,5.332397606223877,-71.0107870329437,4333.811131907541,4179.434747695837,3979.7113612109456,593.5884736918323,623.2542214193928,630.2709430684268,653.0974966094587,5.152117070293922,4336.909623012882,4165.012018525163,691.292614850391,857.3919444031097,592.9618175008183,561.7670562716962,0.0,,4233.737720268937,,869.3054056769189,660.0604911387461,615.7345394535093,,,4135.588364760674,,806.2988060746177,734.3996230603524,669.6188837897091,
2025-01-06,01:30:00,2025-01-06 01:30:00,196.93466335638863,209.77535728434722,,,228.19394637339047,4128.674095960746,675.5194087645048,-94.42629905436327,4170.853019111308,4262.2074640532555,4135.766118543665,4163.509203810708,-11.416235604860583,23.797355426541998,193.87694008032224,215.17958872836826,197.42828238366093,-25.21465579994674,131.43427971690184,4168.794610980664,4237.199691667656,3994.827105793137,773.7716422182302,771.6332668599053,659.8325850099097,645.1601110998845,0.0,4173.254881307079,4270.181076421254,677.0542479074759,647.7728448849417,1047.9180263773387,737.5639274136112,0.0,,4177.186850488434,,821.9509078297511,750.6415728321049,636.189296005509,,,4182.448097364717,,703.8440526990101,732.0092833705831,659.5300549487887,
2025-01-06,02:00:00,2025-01-06 02:00:00,193.46708215618673,150.08527246981237,,,193.70008701422557,4680.401147678441,1384.940741598106,87.31787551782469,4488.034782842937,4573.753832888292,4672.215179569385,4609.124677756586,-100.49553700305567,30.84888617043863,198.47177356600847,199.29285258118276,178.17376917152407,-307.2625285461554,47.8858914199255,4522.096275941578,4734.256135417859,4642.5658970852855,1339.3166583098914,1477.3326938020539,1298.7208485632214,1308.5199236661397,3.6909947929111864,4644.0401835172715,4533.265642600324,1421.3830461558669,1319.618889682507,1342.7689256309288,1589.4727236374765,0.0,,4580.373685894583,,1276.858568175528,1443.475469556622,1452.0094646046566,,,4505.542462608951,,1552.7223675686605,1115.892035376781,1414.3728364821668,
2025-01-06,02:30:00,2025-01-06 02:30:00,201.78875058176573,202.4558716418657,,,147.57350107926436,4606.249110520939,782.8337389622658,-128.0012491077984,4572.720472313766,4606.930692427941,4716.8510809620875,4632.281816920118,41.41310388780003,-28.913397844286436,194.84831288519405,212.94005354048292,204.45986150349316,196.06130670067986,19.048264648582624,4661.052337194794,4596.426841719622,4774.371746422347,954.0419314670772,509.0580952877093,808.5175924665123,710.3416965830613,0.0,4701.989115239378,4646.0237673839465,797.1573924715733,886.4193946181308,865.9078183327543,864.8484813541608,0.0,,4589.71076021521,,586.3531090159508,714.2012901576838,766.9941000075568,,,4583.292886814901,,816.995807268644,671.0090673806469,636.3216586787244,
2025-01-06,03:00:00,2025-01-06 03:00:00,239.03320140227862,258.96153156575286,,,273.8855384574401,4694.63277286173,836.3150434861021,175.57948021259205,4659.376091301768,4721.730396474494,4804.463514548393,4596.9593472693705,-306.8675365070769,51.73204647233736,249.97916614791282,240.7301878602074,229.88946958992565,26.57438200022614,-85.2836016535772,4738.684536151182,4598.054964478108,4615.271457604943,702.4280299303949,707.0529137021639,904.6299397488459,564.8136363363237,0.0,4647.945636391052,4706.607905402451,700.5214806526865,650.294569397577,758.8512072736963,717.8437677088513,0.0,,4569.454461478063,,632.9271164843773,743.2559203388641,794.8328150564296,,,4619.398169949755,,724.8827347597759,831.0622905135232,770.6191825772935,
2025-01-06,03:30:00,2025-01-06 03:30:00,193.72573145025078,206.31694391958297,,,231.58502222122445,4522.70500525576,1305.6333401676861,-21.458606295125367,4422.345666628601,4486.901685944925,4752.938033633118,4569.5616961656315,82.68924749541274,28.216620020708696,192.51531246011723,188.12466846052686,195.33000439138073,-166.90525990143723,43.93287497596247,4486.775514781769,4504.968535292486,4475.697907598868,1330.4351202909538,1126.958954388367,1357.194511745102,1267.7100059227091,0.0,4427.10151551222,4645.980027175453,1384.5271359793016,1327.831376260628,1317.970725117229,1359.841119072541,0.0,,4492.432616622646,,1300.8968363120525,1311.2326540584852,1232.4162052347176,,,4317.662739559506,,1129.6431196304318,1479.3005595780114,1225.7186125570488,
2025-01-06,04:00:00,2025-01-06 04:00:00,181.73122342684246,158.6013125038085,,,236.8629433164348,4596.73320980418,1481.5346629794929,-52.09288593144665,4635.688423415266,4677.7189818066245,4872.734520765307,4713.811793283654,-17.65763337069799,9.256874935344289,193.7354968943133,169.2246399559439,170.69889216704735,59.14459740478829,269.3697091994591,4534.12914088098,4709.823263787441,4461.1193886682395,1459.3834207171312,1379.99184599024,1426.655937909795,1802.4276488975875,0.0,4675.549674222498,4568.839027317903,1356.0667810893983,1307.3179915134763,1426.152990309029,1622.388910924755,4.302627457379772,,4606.8504672851495,,1416.9962641413595,1472.6117107822797,1316.863398657449,,,4554.732203222515,,1390.0793292540798,1498.3329288629816,1524.7544189547261,
2025-01-06,04:30:00,2025-01-06 04:30:00,192.03283590410382,175.62715493347338,,,183.91233301286996,4738.967735240432,718.6269572389704,3.0177774532924286,4867.657198855939,4791.213509991615,4832.576400925034,4640.345055212289,236.23133146055798,12.717668880846055,192.88402129536468,199.58493167888298,193.80085334347623,162.69023511817463,12.90769574422837,4803.792423204769,4741.348151289471,4652.041194216158,612.3653886803659,824.4946725507955,746.2185116910159,577.9619007136669,37.248977894994596,4874.080961440569,4968.731175003245,1003.5159205387938,863.7573081621221,532.9617855317147,544.7131518837655,0.0,,4833.110472084833,,605.159903734513,701.4246274087814,877.322972406662,,,4769.362549354169,,447.2575727174722,592.4050326515005,888.4755561393652,
2025-01-06,05:00:00,2025-01-06 05:00:00,196.62850341278,188.01598559646803,,,219.00738718138115,4699.130452502935,818.4453971978029,251.127887716138,4687.785065529265,4934.1097304334535,4687.872383556992,4887.904784915454,188.54287285107623,43.71104998900271,194.8161725432771,210.53261218951653,209.42497533408655,-318.3802422307016,-42.18915931470597,4751.445260074345,4759.494555679947,4860.078419740534,1043.1437593762864,728.0635530107489,1002.8930620346323,1073.2094382439652,0.0,4689.298324177853,4558.024780861768,750.0677380443179,1007.1968685653059,1075.7854135967214,764.3267279932251,0.0,,4692.204679758605,,961.0727399278651,803.8962583804644,797.1209395973293,,,4863.01688212862,,932.5683837135745,691.0386238893915,641.7105872654963,
2025-01-06,05:30:00,2025-01-06 05:30:00,208.83917964373245,215.20978591253788,,,229.3522174212639,4698.024977387993,999.0682516976487,-246.84096454961536,4650.640290713945,4755.046845338194,4650.733166823785,4704.663297290295,206.87324585545,45.91058121224415,215.96153704646292,207.22202319950253,203.68909342604462,-566.6960706811573,15.877518521475038,4727.88483461137,4580.687021694444,4674.0029836707245,1023.5329794384716,1311.802266964754,1104.8915576239763,1143.3029889478785,10.88872158065746,4712.958435581918,4582.006017994149,1086.1134680692348,1045.5031345222828,940.9559735824863,1123.35745442571,0.0,,4505.171542428539,,1077.7863558588433,806.8082549867885,847.5948750017536,,,4758.969632636084,,1045.1785359000241,1020.8052347389691,962.7685657513294,
2025-01-06,06:00:00,2025-01-06 06:00:00,200.9083607829025,165.85474761652048,,,211.04380153978397,4435.309110776272,1266.2207741231996,298.146054855446,4455.203881518806,4408.615199184499,4646.846195045229,4445.8299185489195,41.98391204667739,18.32221260076747,193.16462203542295,217.97110773357963,191.70887838674128,-7.55805537785525,7.006094165018709,4626.594078067657,4614.387290471615,4318.983075083841,1183.0695888532427,1346.8388559282812,1319.7365902647261,1344.8543233339253,0.0,4485.048739430243,4601.465366853958,1385.521561834451,1274.5090426413576,1429.3304635669479,1084.4085928487289,0.0,,4366.383661749198,,1141.2550278172348,1315.431834862702,1216.9997078112408,,,4461.026787241879,,1369.8417559508662,1241.6617320791363,1466.4447059052416,
2025-01-06,06:30:00,2025-01-06 06:30:00,216.28150807144095,220.49689009224417,,,235.19659469265957,4754.786851262618,767.5347337714259,172.8288196064343,4660.1562477197,4671.617324701143,4621.203980292589,4665.048712209978,352.9561905543487,5.604750880832611,237.26383969725708,216.0472107561923,227.66119922327096,-138.2917857503527,-87.54082692025065,4787.597153051988,4689.849004548572,4764.343151017281,812.4472236028993,696.4625613384571,709.068383025615,715.4009550104307,39.40114807726292,4598.9408285860745,4650.90543811677,790.472376353252,782.316165598225,1012.7906448389676,781.0688699159169,48.10390324874787,,4569.235270207907,,699.7854783963337,818.6700544948417,763.6878152871132,,,4679.569311318369,,744.8396966751596,814.2054653047078,890.6121831078888,
2025-01-06,07:00:00,2025-01-06 07:00:00,205.67151112109104,214.9280099592741,,,220.96167537843053,4852.419306338949,933.1319097734684,-3.8981691067317623,4838.401193710303,4679.688833196218,4968.001217940769,5009.651352041319,126.775675746942,32.355849740312166,210.5277006990415,210.5927383882298,218.63083429837408,240.9277151274314,-118.59355665382814,4719.528404118942,4840.693720473474,5048.497628097269,1009.5757272450086,889.1393106641227,1025.490996690493,1024.1228756742562,128.633518107553,4811.514394774053,4833.957974271926,802.9251866573378,895.6955557329634,830.475035711894,993.3208090392636,80.2904263000213,,4786.502392337309,,714.519404999598,929.3858450051206,736.4624329591938,,,4728.600400485649,,827.2486962762259,778.2054130389694,973.9923366128362,
2025-01-06,07:30:00,2025-01-06 07:30:00,165.4789889914161,162.92778135351318,,,179.9764432397199,4489.116298081936,1025.348218083021,212.94462325862042,4453.191959238583,4345.925388508952,4489.263993015722,4600.128869175872,-117.28655224711802,35.65937573951981,162.81638486368746,167.04721021734272,172.56604169876195,-66.67543130566594,126.9219505036353,4505.086844288065,4450.538925605007,4468.8245217072745,1005.8998294120502,923.3151160378806,1245.497463350422,1319.409662195967,226.81204027322474,4451.473284049988,4409.100989825237,1013.3665939590828,1092.9199035667664,993.4133603474266,1129.3804996738145,149.09201766852,,4347.384293180897,,1101.5353121489916,1130.7573649631122,1036.6765002197687,,,4548.95655520548,,1097.2528180398963,1116.956172854226,987.1262729550037,
2025-01-06,08:00:00,2025-01-06 08:00:00,192.3796810629281,204.74486136851968,,,227.42655931338163,4740.028463750861,1021.6069627913009,-58.04511337337625,4651.389099780939,4724.598151028745,4738.773731128054,4830.066254572293,-178.02937666767787,40.17484792843481,191.38627493105275,209.98077331866304,188.79424843893844,55.698766894107976,192.85484925638443,4750.889237018909,4653.608410468496,4652.758876796976,1034.830756444019,838.1051692065497,1124.0960286036782,1169.2331699598362,249.6729843346283,4732.056457147084,4575.440264722285,927.5753693254388,1154.8849458968427,962.6119071464792,1018.4958279280307,235.63451916638465,,4613.252222892998,,970.3202644617076,1003.5422856630506,1027.3291107193152,,,4566.973610170622,,983.0550732014494,1019.371678080555,940.1549590979566,
2025-01-06,08:30:00,2025-01-06 08:30:00,172.05335352586857,179.8604005035372,,,223.58522779640103,4632.700336230368,974.4588916718226,51.42210755885554,4510.26248147236,4550.377014054839,4559.037035850687,4614.699619989316,-153.23691433737645,19.86370757485653,175.22908299206074,181.47272413224232,166.49712370094937,-33.656179716677165,362.53328375218337,4712.633277235782,4639.552247181504,4695.0586849708025,988.7280582747935,834.5889717682523,1223.1647198813828,924.9533164250668,306.3439097105065,4652.762756207453,4584.992104996742,884.1923210440713,664.3031026607844,664.8841720047353,1049.7552197556986,282.2703375808186,,4764.470418703061,,1012.0031469526615,1092.6720709243875,729.1896934793493,,,4526.205318705093,,982.5512935184781,776.567985094267,900.601729647832,
2025-01-06,09:00:00,2025-01-06 09:00:00,166.7595064559676,160.5216865914752,,,150.08273602347776,4601.607595953213,974.1720951234291,-97.45461135751191,4656.319939405225,4774.241811058324,4518.780360926987,4706.704469347612,129.5426156170505,27.802220565891048,179.71778293835996,170.11745891866764,164.78167780776576,-278.2717285210636,73.32186067464042,4728.381732666327,4658.437955578891,4746.763539605712,945.8778063718061,1099.479188521167,1015.4963959390325,942.3617471637383,330.45205743235243,4590.999081897483,4717.193919990412,1008.5729543774098,1179.5851841818167,968.9360127492909,1029.5421242247648,339.87442513913993,,4606.4825094103835,,926.719059174033,1024.0908062138392,1062.2798628724015,,,4478.40372023165,,1102.622474821706,1111.9639361137881,914.1608774475857,
2025-01-06,09:30:00,2025-01-06 09:30:00,191.48338468738436,161.47680942864937,,,196.37911197913274,4568.880092102613,734.95263655238,173.96552949935278,4703.310358159019,4704.7932657892125,4590.066005806676,4652.887467821874,-292.95632756850165,30.362570127705137,185.53821007756554,196.326020688037,192.7734165616462,5.493165618234397,18.67344056719544,4612.72590899483,4678.343971933455,4696.001393938696,762.6413109031939,524.3312077654555,839.1705753529566,641.4389170530983,388.3627879904431,4511.388831199317,4554.830330937687,755.5927990868792,743.330273636178,855.9698055036546,971.9214037822176,427.52040105178617,,4597.316504760567,,607.0264574739879,923.6073154724536,550.6749230113744,,,4577.769195359765,,628.632075327529,806.1774772247693,567.8206874092557,
2025-01-06,10:00:00,2025-01-06 10:00:00,180.76010433139928,186.77008688007234,,,171.08724993918892,4389.744778883637,930.8524785367516,-127.30600894242014,4416.834613725889,4339.887828125078,4490.551080076056,4342.78488602256,34.12331104261063,47.402612451931326,180.07226680469162,171.68224639195608,162.05498078357772,-238.7147344766591,144.28547276609743,4316.111458237023,4242.108587787218,4330.125357359786,886.8660246373136,1073.564922416361,986.9520977673452,937.2071520304977,424.82526664339235,4313.1808121117665,4345.924113582099,918.824914822904,1217.742441668616,804.2369146956204,778.9062544645813,435.7430338168344,,4208.135167011025,,914.1123375601836,830.3077927803879,990.6837335301128,,,4349.0916432310505,,1101.9177186873885,898.1936398167975,855.3617050187427,
2025-01-06,10:30:00,2025-01-06 10:30:00,179.44839288336007,165.92228686990302,,,162.39017199696477,4209.552453915476,893.3767580304184,-9.246202020313287,4301.751255809539,4157.768356323972,4112.195733321144,4193.317500526748,-183.23224403494845,53.927465095104566,181.95328796910755,158.8805225721842,169.650596146396,-247.5226465727849,-145.28177671435083,4273.1736523861055,4115.824721725958,4142.442674357855,752.5329099877123,885.6812819518104,894.917836187688,986.6889464447911,473.13189693771085,4275.877034729732,4128.943715978463,770.1573686841541,954.190913415928,963.6579960233114,846.6289405174222,418.2523031690285,,4149.562315821591,,869.6438405052147,896.3748459113212,927.7559640108411,,,4043.4734330367705,,1068.594082909871,754.749282178086,1198.3232796869654,
2025-01-06,11:00:00,2025-01-06 11:00:00,173.44674759518304,166.11648393891141,161.2225778608563,,120.18523018729479,4273.750653515011,922.4458585253656,122.24498729853528,4208.898903492281,4374.263111629698,4424.112255872702,4373.8652573528125,-275.6865967711364,58.81242894031102,191.8714652846929,171.6003927721989,190.4571941111183,-197.56407770593523,102.81243210044921,4296.846473342586,4214.753525102124,4099.053490368389,976.2002386072489,1032.4042162127112,866.1317031620181,1018.2252339732112,526.2914743145592,4165.693597020429,4321.764581758127,1171.4917253328792,1014.43462269934,975.1807302107052,993.5092942032402,478.8160571101114,4190.082557331399,4077.075029809368,1029.7771281785788,900.3251180826605,987.9376707735937,1305.948738206477,470.41703907891656,,4142.258266163964,,953.1604982874466,1057.5718749371767,1050.432690168785,
2025-01-06,11:30:00,2025-01-06 11:30:00,180.6208341911216,193.1634317626066,166.3004210914679,,186.00884154170066,4369.1762686931925,882.2067969374103,188.6741354678728,4454.859263953384,4515.390059887637,4329.507174836998,4546.753667295057,-240.16619426251927,53.444649278032244,193.61227364798464,182.48670391110778,185.10997026204643,-213.35865713473422,166.20294151637955,4412.12863042828,4395.201738578582,4269.966352658611,805.5728304277758,871.1308465852157,773.1697420728733,864.3904805552905,510.10742348868206,4422.517415015937,4228.758989802371,844.1288524072386,954.7512195634109,836.1754652289238,1017.8198952212706,527.0313309861209,4491.134740714607,4371.738470659421,906.4927331734624,839.7587219301613,1021.5881882808035,868.604763213017,502.5654241917436,,4411.050429387707,,889.0124541281201,783.0258656818196,675.795069277808,
2025-01-06,12:00:00,2025-01-06 12:00:00,149.91459035651428,178.22276947454657,181.08014812593188,,165.38246740666605,4132.875238805905,938.4873081250869,-147.8079075183988,4053.23404833833,4071.499814722261,4034.6219421811884,4116.294986337815,-5.234141381110493,62.64230113685252,168.81630388868882,159.75853446422573,166.63835704965192,-37.88295204055242,163.8757069407737,4078.025592274904,4062.3763625504707,4175.712086219125,1037.765663557711,1149.3459397894862,961.3915112875239,1053.065551530835,536.5948687824398,4168.341943101875,4124.957501628984,1010.6525732863773,897.914449134654,1046.3024679404634,1137.7690982955214,518.4652509744269,4120.853043683063,3994.5433929219407,828.3653807383052,873.4321658841146,804.2140894205791,880.061602827677,572.7942653012238,,4088.2964702357153,,995.5288368591283,1125.0264964608014,1250.5713053108097,
2025-01-06,12:30:00,2025-01-06 12:30:00,155.43557994240513,156.94791102016245,148.64347645517813,,147.1191001812293,4052.414225386102,1133.810721290629,135.56488232166583,4123.804809116715,3987.4753819957073,4092.42782231659,3935.7584920166673,168.03046961195844,48.2368993160807,158.74593365213096,157.64135900393927,169.62369579525267,-70.55860940992429,266.76468293309193,4256.047618863388,4060.383870936562,4016.280911244689,1093.4930653996948,1291.1579553441322,1009.4369605476933,1380.8207845746929,536.4311625908122,4013.443103977564,4028.111402725708,1171.5277792630611,1021.264006434142,1186.4757132876855,1099.804399995829,520.8658799700386,3977.1636382195607,4164.429876368382,1115.8164233466543,1163.9153600907882,1212.5217315607808,996.0812889174091,548.3347522873572,,3947.4592692141687,,1110.594499692613,1195.2962980938541,1076.6560360596204,
2025-01-06,13:00:00,2025-01-06 13:00:00,137.5823355391272,150.66337185838753,155.15401066682705,,133.70007805120306,3795.6171875299524,996.5534109937314,-176.75731460271226,4005.7646559321465,3851.64783758343,3942.13687239232,4038.588966753083,-148.7060112006469,19.391648127838494,154.90988289428032,136.42100731751742,135.8328903959452,51.145438456374634,-95.74563201266332,3896.643496307522,3829.1709281302,3897.6395620671387,1013.7471339343082,968.8255842524532,963.7536769303025,1030.2264271333624,543.2446599330059,3800.220610623291,3781.941253240519,830.890980123212,982.2616744082808,923.1915323211063,879.2921117816359,571.843809965631,3916.9225415955348,4029.634740473846,937.7737451683726,1022.091615410018,1015.052820280301,958.2476416428987,545.1777636823966,,3785.5417835943613,,874.8138590385292,878.4663549347413,1217.2268659908514,
2025-01-06,13:30:00,2025-01-06 13:30:00,143.0652056034393,119.94388541439764,123.01172884769215,,158.46813639271906,4307.7683581358215,1014.6880568487362,-387.05954860960725,4344.882482123258,4337.351339777255,4323.82075352634,4470.627754165592,-456.7149654688578,57.60315452003992,158.73797318636767,114.64200074885076,141.49699919037647,-283.35335947053323,-78.77489131210011,4297.198324434639,4295.522787730667,4282.342920881652,1000.1401077299981,1101.0914411171816,1035.183445676333,1072.7948023140605,574.6240915306369,4331.5880668591035,4414.7708183330615,1029.0094138695217,1056.2502707771441,1035.9979401324963,904.1548624651778,535.2224452898796,4300.285295957025,4215.267096906853,916.0546632925807,1169.792251855505,1154.9760601316455,735.1965514515418,580.793338877176,,4341.400453408639,,905.1640940030709,1031.2708601315792,1148.290367362101,
2025-01-06,14:00:00,2025-01-06 14:00:00,174.35548744625797,181.95907209824145,168.22684775354003,,222.58958677011037,4190.71189715366,1081.715157087724,-134.65145650154167,4300.146357754732,4128.67605417404,4182.296767958431,4207.240176554106,693.9534686944705,5.224431934820672,184.32310522397924,184.1545457776164,187.95424268769193,-45.30477896466422,-34.42489654691377,4189.620898818158,4112.974974886365,4173.0698583898775,1064.8880007687444,1153.1014161945714,1121.0101235496297,708.6425433440902,547.1451362097823,4150.240640174228,3996.575046010546,963.1108661222942,1129.7155022678644,914.6778321769825,1193.2311399165935,513.5745617373684,4284.419965146279,3990.3213645579804,971.9022266466028,1001.5926271554467,919.6888222566171,821.7558233859606,505.75160078048657,,4192.930391957532,,1008.8542388323459,1096.1733477212354,632.454984971348,
2025-01-06,14:30:00,2025-01-06 14:30:00,157.65145469624278,159.7958850678982,165.92140129868548,,143.85932165075585,4165.392400852546,1059.668835415892,150.23879569373716,4114.451445061449,4196.266067219676,4322.646026001661,4341.613101155012,245.91528373642325,72.5603668945641,168.4214431823565,163.97268273648132,168.75524792042992,-86.64003772840977,-178.48919927622092,4150.502847153531,4091.5401031585025,4164.192072850308,1039.14015758961,1083.404253397015,838.9741426722034,1105.9395652805313,526.8373422866241,4112.112307704949,4190.970084437778,960.44858014566,999.2654210475598,992.1364480342326,974.7212734680986,496.79431402141483,4245.650041789321,4091.311016176369,989.1464762744455,844.9442711393959,777.8588260656425,1052.308602955713,525.7248941054962,,4119.541984307456,,860.5083657167903,796.4532765088669,727.1201050649313,
2025-01-06,15:00:00,2025-01-06 15:00:00,183.6289840657816,209.73735589365944,197.77087457150105,,146.66461534063296,4290.98425919036,897.4602503081397,-2.1990382160125064,4200.634061208425,4357.644944357872,4220.864001198708,4244.134078965209,205.1014299055107,12.445763966166822,180.68325112111972,196.58123084994799,197.47796712618475,36.25242577096101,86.14435632242422,4095.3840207896073,4231.327836320448,4282.253277302786,758.5399447083839,797.2719859592877,953.553913126869,933.873295160093,492.1243966263233,4229.385950229723,4248.687155960875,973.0242839546304,1051.3519945852222,745.1611088536029,874.8901525163868,536.7536501835053,4158.582138832914,4026.297807171933,904.8561950673925,448.0793529444199,1068.7304569682592,1110.5357405738412,493.09496943040523,,4080.3820154055056,,728.8048966317117,889.9129019575114,847.7386349478104,
2025-01-06,15:30:00,2025-01-06 15:30:00,182.77892958243075,175.89093103486383,164.9648210639683,,180.54639824472977,4157.668782927205,999.6809104287389,-96.29963491611478,4129.619383830653,4097.421739657236,4155.8334009036635,4111.968189673527,358.13329440237214,45.9776657777439,204.06196971657175,187.07881566012554,184.61659223519842,44.884798537140895,108.02404348906714,4229.7550307514875,4280.782781462448,4283.500164649874,1166.97677423231,1015.9595940853644,1072.1579620775478,1118.5309148402177,443.8650619072211,4301.695630661586,4159.678891100356,916.2999904732342,704.9405645311209,1145.725357829734,922.0123214884289,436.28610151600856,4092.3983256185384,4141.595391381361,1052.358005368428,894.3265584491772,1040.0256551224365,1028.9576285327882,505.98495007804496,,4052.145994165525,,1171.6303485112783,1233.389888570164,1095.9671875739389,
2025-01-06,16:00:00,2025-01-06 16:00:00,164.7389809506679,163.65463444892035,151.1382919429783,,230.28995530802675,4122.242132153695,1056.9715402447052,9.9860982283815,4154.774987290347,4118.56610840922,4038.6948450889477,4020.7788056055215,20.321366251341935,55.996568235077255,165.287508918047,181.35446878828222,168.44993963558943,28.1305282836808,89.84884738612472,4021.3477435970526,4208.93172318257,4150.360940651098,898.1814211568543,842.2607844953649,1013.8078444767972,1055.8274244093234,447.1686734598988,4223.7681479211205,4331.0091475022855,966.6370895974825,1217.084428600375,930.2420504785701,974.2500765377433,424.07045345263595,4092.0562911019924,4039.65264883928,965.6624766846659,1008.9525501164313,1080.4118598599337,843.193892567869,453.7248280125851,,3952.2228482689998,,1094.6329036003274,845.2813735904944,1043.6522326547758,
